id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,change width,44,47,27,56,225,ship,baseline,monotonic-signal,raise-signal
m002,g002,diagnostic quality,39,56,39,47,181,watch,edge,drag-penalty,drop-slack
m003,g003,review cost,89,45,12,35,412,ship,recovery,confidence-floor,raise-drag
m004,g004,safe rewrite,73,71,10,32,375,ship,negative,lane-boundary,lower-confidence
m005,g005,change width,78,52,35,55,349,ship,baseline,monotonic-signal,raise-signal
m006,g006,diagnostic quality,70,0,7,21,287,ship,edge,drag-penalty,drop-slack
m007,g007,review cost,74,61,23,95,406,ship,recovery,confidence-floor,raise-drag
m008,g008,safe rewrite,80,19,43,37,290,ship,negative,lane-boundary,lower-confidence
m009,g009,change width,51,71,37,32,233,ship,baseline,monotonic-signal,raise-signal
m010,g010,diagnostic quality,115,53,35,28,471,ship,edge,drag-penalty,drop-slack
m011,g011,review cost,111,63,43,30,451,ship,recovery,confidence-floor,raise-drag
m012,g012,safe rewrite,112,65,38,66,503,ship,negative,lane-boundary,lower-confidence
m013,g013,change width,81,34,7,65,409,ship,baseline,monotonic-signal,raise-signal
m014,g014,diagnostic quality,56,10,5,62,286,ship,edge,drag-penalty,drop-slack
m015,g015,review cost,51,17,34,22,175,watch,recovery,confidence-floor,raise-drag
m016,g016,safe rewrite,96,17,39,37,360,ship,negative,lane-boundary,lower-confidence
m017,g017,change width,87,20,5,25,383,ship,baseline,monotonic-signal,raise-signal
m018,g018,diagnostic quality,73,13,10,60,345,ship,edge,drag-penalty,drop-slack
m019,g019,review cost,30,63,21,82,223,ship,recovery,confidence-floor,raise-drag
m020,g020,safe rewrite,100,50,18,42,456,ship,negative,lane-boundary,lower-confidence
m021,g021,change width,103,46,42,46,420,ship,baseline,monotonic-signal,raise-signal
m022,g022,diagnostic quality,95,1,35,34,345,ship,edge,drag-penalty,drop-slack
m023,g023,review cost,55,67,40,44,251,ship,recovery,confidence-floor,raise-drag
m024,g024,safe rewrite,82,27,12,41,372,ship,negative,lane-boundary,lower-confidence
m025,g025,change width,108,67,24,20,471,ship,baseline,monotonic-signal,raise-signal
m026,g026,diagnostic quality,67,56,32,94,354,ship,edge,drag-penalty,drop-slack
m027,g027,review cost,55,35,44,49,216,ship,recovery,confidence-floor,raise-drag
m028,g028,safe rewrite,52,21,20,18,207,watch,negative,lane-boundary,lower-confidence
m029,g029,change width,63,17,34,27,228,ship,baseline,monotonic-signal,raise-signal
m030,g030,diagnostic quality,59,41,43,29,220,ship,edge,drag-penalty,drop-slack
m031,g031,review cost,65,72,35,78,340,ship,recovery,confidence-floor,raise-drag
